time,frequency,confidence
10.140,655.600,0.086633
10.150,634.589,0.084563
10.160,579.703,0.151672
10.170,584.227,0.156438
10.180,536.242,0.100734
10.190,535.342,0.100017
10.200,593.489,0.130247
10.210,596.077,0.124203
10.220,397.543,0.102547
10.230,660.753,0.070571
10.240,207.757,0.158523
10.250,207.875,0.056190
10.260,421.050,0.045588
10.270,574.562,0.067379
10.280,579.055,0.142230
10.290,583.756,0.109003
10.300,596.371,0.087232
10.310,602.055,0.032764
10.320,322.691,0.024655
10.330,323.198,0.036168
10.340,339.767,0.035339
10.350,332.121,0.042425
10.360,331.037,0.079804
10.370,330.217,0.105817
10.380,326.941,0.112041
10.390,628.260,0.087545
10.400,630.491,0.056407
10.410,539.133,0.050407
10.420,592.882,0.035767
10.430,394.156,0.028294
10.440,392.115,0.088798
10.450,393.599,0.202594
10.460,394.395,0.329488
10.470,585.305,0.150916
10.480,536.258,0.127626
10.490,595.038,0.097875
10.500,598.715,0.045011
10.510,330.844,0.039976
10.520,324.693,0.047198
10.530,328.009,0.060280
10.540,397.563,0.095366
10.550,329.636,0.071754
10.560,328.304,0.052875
10.570,412.433,0.053780
10.580,412.683,0.119241
10.590,413.062,0.090175
10.600,649.931,0.024980
10.610,714.193,0.017463
10.620,701.274,0.063822
10.630,573.669,0.100023
10.640,581.182,0.137132
10.650,582.263,0.157725
10.660,582.338,0.165165
10.670,588.568,0.121111
10.680,596.912,0.043580
10.690,323.279,0.025580
10.700,323.656,0.038603
10.710,325.193,0.042459
