time,frequency,confidence
9.430,584.632,0.151226
9.440,594.166,0.118260
9.450,597.531,0.051368
9.460,328.384,0.034737
9.470,330.638,0.046872
9.480,324.103,0.044460
9.490,328.997,0.054532
9.500,328.897,0.076707
9.510,327.982,0.121897
9.520,416.013,0.091859
9.530,647.494,0.115561
9.540,648.398,0.125577
9.550,582.061,0.078726
9.560,582.856,0.105852
9.570,584.308,0.120965
9.580,657.689,0.096740
9.590,658.861,0.083184
9.600,589.600,0.036476
9.610,530.437,0.061193
9.620,243.939,0.060350
9.630,305.158,0.075846
9.640,305.173,0.079585
9.650,334.206,0.050145
9.660,331.256,0.045094
9.670,331.236,0.053252
9.680,427.922,0.051744
9.690,427.903,0.133446
9.700,400.907,0.073246
9.710,1977.042,0.057097
9.720,644.897,0.045552
9.730,700.013,0.165296
9.740,576.689,0.157853
9.750,537.805,0.136460
9.760,584.515,0.122909
9.770,593.054,0.111804
9.780,595.512,0.138714
9.790,650.792,0.153782
9.800,659.501,0.129161
9.810,635.311,0.109206
9.820,578.485,0.144377
9.830,584.770,0.166485
9.840,594.731,0.142870
9.850,595.618,0.154229
9.860,651.801,0.174197
9.870,590.799,0.167879
9.880,583.592,0.072971
9.890,32.745,0.026048
9.900,596.691,0.090173
9.910,601.535,0.032841
9.920,322.507,0.025001
9.930,323.159,0.037626
9.940,328.840,0.044489
9.950,331.071,0.066167
9.960,412.742,0.079265
9.970,415.995,0.105470
9.980,415.335,0.066952
9.990,649.354,0.105092
10.000,702.207,0.152594
10.010,577.597,0.131505
10.020,585.075,0.149522
10.030,593.320,0.111226
10.040,593.638,0.115322
10.050,396.299,0.139629
10.060,588.903,0.121488
10.070,582.043,0.110721
10.080,596.000,0.099393
10.090,603.535,0.049715
10.100,322.673,0.019516
10.110,309.675,0.035366
10.120,322.755,0.034292
10.130,331.476,0.027408
10.140,331.970,0.032425
10.150,428.654,0.053768
10.160,428.487,0.086215
10.170,327.754,0.119693
10.180,412.311,0.139008
10.190,420.590,0.058405
10.200,648.963,0.037798
10.210,714.171,0.111481
10.220,710.279,0.070601
10.230,539.000,0.135045
10.240,536.311,0.113312
10.250,593.043,0.102140
10.260,394.906,0.125155
10.270,584.739,0.100267
10.280,584.635,0.115027
10.290,596.523,0.077681
10.300,604.816,0.031677
10.310,323.471,0.030140
10.320,322.825,0.042722
10.330,323.964,0.045640
10.340,334.786,0.044727
10.350,331.855,0.058865
10.360,331.704,0.061075
10.370,330.962,0.063320
10.380,330.482,0.082668
10.390,330.081,0.071110
10.400,428.761,0.070932
10.410,431.923,0.145702
10.420,658.350,0.090504
10.430,624.738,0.084468
10.440,327.507,0.065248
10.450,435.438,0.054157
10.460,1969.563,0.030226
10.470,658.478,0.078955
10.480,645.617,0.075222
10.490,645.192,0.097217
10.500,651.120,0.111669
10.510,649.018,0.067351
10.520,324.293,0.042684
10.530,339.748,0.069338
10.540,328.657,0.104036
10.550,429.355,0.138057
10.560,1971.710,0.067441
10.570,1976.026,0.034170
10.580,1247.714,0.018885
10.590,698.518,0.103752
10.600,640.407,0.103017
10.610,582.552,0.170058
10.620,585.368,0.136729
10.630,593.489,0.125006
10.640,596.032,0.149712
10.650,651.022,0.156296
10.660,659.628,0.107006
10.670,661.666,0.096784
10.680,578.093,0.115069
10.690,583.723,0.191888
10.700,596.072,0.139318
10.710,597.427,0.076434
